Index	Title	Pmid	PubYear	LastAuthor	ArticleID	TableID	NeuronName	NeuronLongName	BrainRegion	MetadataCurated	Species	Strain	ElectrodeType	PrepType	JxnPotential	JxnOffset	RecTemp	AnimalAge	AnimalWeight	FlagSoln	ExternalSolution	ExternalSolution_conf	external_0_Mg	external_0_Ca	external_0_Na	external_0_Cl	external_0_K	external_0_pH	InternalSolution	InternalSolution_conf	internal_0_Mg	internal_0_Ca	internal_0_Na	internal_0_Cl	internal_0_K	internal_0_pH	input resistance	resting membrane potential	spike threshold	spike amplitude	spike half-width	membrane time constant	AHP amplitude	spike width	cell capacitance	AHP duration	rheobase	firing frequency	sag ratio	adaptation ratio	fast AHP amplitude	spike peak	maximum firing rate	spontaneous firing rate	other	FI slope	first spike latency	slow AHP amplitude	spike max rise slope	ADP amplitude	sag amplitude	spike max decay slope	spike rise time	spike decay time	fast AHP duration	access resistance	cell diameter	slow AHP duration	medium AHP amplitude	cell surface area	medium AHP duration	ADP duration
698	Target-specific output patterns are predicted by the distribution of regular-spiking and bursting pyramidal neurons in the subiculum.	21538658	2012	Spruston N	76245	19522.0	Subiculum pyramidal cell	subiculum pyramidal neuron projecting to medial entorhinal cortex	Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		34.0		250.0		Three hundred-micrometer-thick horizontal slices were sectioned from the injected hemisphere using a vibrating tissue slicer (Vibratome 3000) and were transferred to a suspended mesh within a chamber filled with artificial cerebrospinal fluid (ACSF) containing in mM: 119 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 25 dextrose, 2 CaCl2, and 1 MgCl2 (pH 7.4, oxygenated with 95% CO2 and 5% O2) at 35°C.	5.0	1.0	2.0	145.25	127.5	2.5	7.4	Whole-cell current-clamp recordings were performed from the retrogradely labeled neurons identified under epifluorescent illumination using patch pipettes with resistances of 3–5 MΩ when filled with an intracellular solution containing (in mM): 115 K-gluconate, 20 KCl, 10 Na2-phosphocreatine, 10 HEPES, 4 Mg-ATP, 0.3 Na-GTP, and 0.1% biocytin.	5.0	4.0		40.3	20.0	135.0		47.5	-70.7	-51.7	92.8	0.72								1.55										356.0			-121.0										
700	Target-specific output patterns are predicted by the distribution of regular-spiking and bursting pyramidal neurons in the subiculum.	21538658	2012	Spruston N	76245	19522.0	Subiculum pyramidal cell	subiculum pyramidal neuron projecting to amygdala	Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		34.0		250.0		Three hundred-micrometer-thick horizontal slices were sectioned from the injected hemisphere using a vibrating tissue slicer (Vibratome 3000) and were transferred to a suspended mesh within a chamber filled with artificial cerebrospinal fluid (ACSF) containing in mM: 119 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 25 dextrose, 2 CaCl2, and 1 MgCl2 (pH 7.4, oxygenated with 95% CO2 and 5% O2) at 35°C.	5.0	1.0	2.0	145.25	127.5	2.5	7.4	Whole-cell current-clamp recordings were performed from the retrogradely labeled neurons identified under epifluorescent illumination using patch pipettes with resistances of 3–5 MΩ when filled with an intracellular solution containing (in mM): 115 K-gluconate, 20 KCl, 10 Na2-phosphocreatine, 10 HEPES, 4 Mg-ATP, 0.3 Na-GTP, and 0.1% biocytin.	5.0	4.0		40.3	20.0	135.0		62.9	-69.5	-50.6	91.6	0.83								1.33										331.0			-97.0										
701	Target-specific output patterns are predicted by the distribution of regular-spiking and bursting pyramidal neurons in the subiculum.	21538658	2012	Spruston N	76245	19522.0	Subiculum pyramidal cell	subiculum pyramidal neuron projecting to nucleus accumbens	Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		34.0		250.0		Three hundred-micrometer-thick horizontal slices were sectioned from the injected hemisphere using a vibrating tissue slicer (Vibratome 3000) and were transferred to a suspended mesh within a chamber filled with artificial cerebrospinal fluid (ACSF) containing in mM: 119 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 25 dextrose, 2 CaCl2, and 1 MgCl2 (pH 7.4, oxygenated with 95% CO2 and 5% O2) at 35°C.	5.0	1.0	2.0	145.25	127.5	2.5	7.4	Whole-cell current-clamp recordings were performed from the retrogradely labeled neurons identified under epifluorescent illumination using patch pipettes with resistances of 3–5 MΩ when filled with an intracellular solution containing (in mM): 115 K-gluconate, 20 KCl, 10 Na2-phosphocreatine, 10 HEPES, 4 Mg-ATP, 0.3 Na-GTP, and 0.1% biocytin.	5.0	4.0		40.3	20.0	135.0		52.6	-67.6	-48.8	85.1	0.67								1.67										327.0			-118.0										
702	Target-specific output patterns are predicted by the distribution of regular-spiking and bursting pyramidal neurons in the subiculum.	21538658	2012	Spruston N	76245	19522.0	Subiculum pyramidal cell	subiculum pyramidal neuron projecting to orbitofrontal cortex	Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		34.0		250.0		Three hundred-micrometer-thick horizontal slices were sectioned from the injected hemisphere using a vibrating tissue slicer (Vibratome 3000) and were transferred to a suspended mesh within a chamber filled with artificial cerebrospinal fluid (ACSF) containing in mM: 119 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 25 dextrose, 2 CaCl2, and 1 MgCl2 (pH 7.4, oxygenated with 95% CO2 and 5% O2) at 35°C.	5.0	1.0	2.0	145.25	127.5	2.5	7.4	Whole-cell current-clamp recordings were performed from the retrogradely labeled neurons identified under epifluorescent illumination using patch pipettes with resistances of 3–5 MΩ when filled with an intracellular solution containing (in mM): 115 K-gluconate, 20 KCl, 10 Na2-phosphocreatine, 10 HEPES, 4 Mg-ATP, 0.3 Na-GTP, and 0.1% biocytin.	5.0	4.0		40.3	20.0	135.0		55.5	-68.4	-52.0	94.5	0.77								1.55										349.0			-109.0										
434	Roles of the subthalamic nucleus and subthalamic HCN channels in absence seizures.	22013231	2012	Imoto K	32142		Subthalamic nucleus neuron		Hypothalamus	True	Mice	C57BL	Patch-clamp	in vitro	Unreported		31.0	41.3521462563			Subsequently, these slices were incubated at 32°C for 30 min and then at room temperature for at least 30 min in artificial cerebrospinal fluid (ACSF), which contained (in mM) 126 NaCl, 3.5 KCl, 1.2 NaH2PO4, 25 NaHCO3, 1.3 MgCl2, 2 CaCl2, and 11 glucose and was bubbled with carbogen.	0.0	1.3	2.0	152.2	136.1	3.5										164.4		-47.3																																	
395	Serotonin modulates the population activity profile of olfactory bulb external tufted cells.	22013233	2012	Shipley MT	32141		Olfactory bulb (main) external tufted cell		Olfactory areas	True	Mice	C57BL	Patch-clamp	in vitro	Not corrected		30.0	48.4974226119			Slices recovered at 30°C for 30 min in normal ACSF (in mM: 124 NaCl, 2.5 KCl, 1.3 CaCl2, 1.3 MgSO4, 10 glucose, 26 NaHCO3, and 5 BES) continuously bubbled with 95% O2-5% CO2 and were held at room temperature (22°C) until recording.	4.0	1.3	1.3	150.0	129.1	2.5		Pipette solution consisted of (in mM): 120 K-gluconate, 5 MgCl2, 10 HEPES, 3 Na2ATP, 0.3 Na3GTP, 3.0 EGTA, 0.16 CaCl2, 10 di-Tris phosphocreatine, and 0.1% biocytin (pH 7.3, 290–300 mosM).	4.0	5.0	0.16	6.9	10.32	120.0	7.3	262.0																																			
798	Effect of prolonged riluzole exposure on cultured motoneurons in a mouse model of ALS.	22013234	2012	Heckman CJ	54504	10762.0	Other	Spinal Cord Motor Neuron		True	Mice	Other	Patch-clamp	cell culture	Unreported		20.0	12.9614813968			"(aCSF) contained (mM) 126 NaCl, 26.2 NaHCO3, 1.0 NaH2PO4, 3.0 KCl, 1.5 MgSO4, 2.5 CaCl2, and 10 glucose

The aCSF was adjusted to a pH of 7.4 when bubbled with 95% O2-5% CO2"	5.0	1.5	2.5	153.2	134.0	3.0	7.4	(mM) 145 K-gluconate, 0.1 CaCl2, 1.1 EGTA, 5.0 HEPES, 2.0 MgCl2, and 5.0 ATP-Mg2+ with a pH of 7.3 (all from Sigma)	5.0	2.0	0.1		4.2	145.0	7.3		-50.5	-31.7						30.4		26.8	71.5				32.4				240.0											25.7					
144	Lobule-specific membrane excitability of cerebellar Purkinje cells.	22083600	2012	Kim SJ	29594	8376.0	Cerebellum Purkinje cell		Cerebellum	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		30.0	21.9772609758			The external solution used during voltage-clamp recordings was prepared omitting CaCl2 but containing 3.8 mm MgCl2, 100 μm EGTA, 200 μm NiCl2, 125 μm CdCl2 and 1 μm tetrodotoxin to block voltage-dependent Ca2+ and fast Na+ channels and isolate K+ currents.Figure 1.	4.0	3.8	3.8		657.6			Glass pipettes (2–4 MΩ) were filled with internal solution containing (in mm): potassium gluconate 135, NaCl 7, MgATP 2, NaGTP 0.3, Hepes 10, EGTA 0.5, phosphocreatine di(tris) salt 10, pH 7.2.	4.0	2.0		7.3	7.0	135.0	7.2	101.9		-45.1	77.3			12.2		543.7		112.6																									
673	Gamma band activity in the developing parafascicular nucleus.	22090455	2012	Garcia-Rill E	6274	25.0	Thalamus parafascicular nucleus neuron	parafascicular (Pf) neuron	Thalamus	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		37.0	17.4928556845			The aCSF was composed of (in mM) 117 NaCl, 4.7 KCl, 1.2 MgCl2, 2.5 CaCl2, 1.2 NaH2PO4, 24.9 NaHCO3, and 11.5 glucose.n an immersion chamber containing the following synaptic receptor antagonists: the selective NMDA receptor antagonist 2-amino-5-phosphonovaleric acid (APV; 40 μM), the competitive AMPA/kainate glutamate receptor antagonist 6-cyano-7-nitroquinoxaline-2,3-dione (CNQX; 10 μM), the glycine receptor antagonist strychnine (STR; 10 μM), and the specific GABAA receptor antagonist gabazine (GBZ; 10 μM). 95% O2-5% CO2) 	5.0	1.2	2.5	117.0	4.7	1.2		Whole cell recordings were performed using borosilicate capillary glass tubing pulled on a P-97 puller (Sutter Instrument, Novato, CA). During action potential (AP) studies, electrodes were filled with intracellular solution containing (in mM) 124 K-gluconate, 10 HEPES, 10 phosphocreatine di(tris), 0.2 EGTA, 4 Mg2ATP, and 0.3 Na2GTP	5.0	4.0		0.6		124.0		199.0	-57.6		58.7	1.6																															
674	Gamma band activity in the developing parafascicular nucleus.	22090455	2012	Garcia-Rill E	6274	25.0	Thalamus parafascicular nucleus neuron	parafascicular (Pf) neuron	Thalamus	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		37.0	10.3923048454			The aCSF was composed of (in mM) 117 NaCl, 4.7 KCl, 1.2 MgCl2, 2.5 CaCl2, 1.2 NaH2PO4, 24.9 NaHCO3, and 11.5 glucose.n an immersion chamber containing the following synaptic receptor antagonists: the selective NMDA receptor antagonist 2-amino-5-phosphonovaleric acid (APV; 40 μM), the competitive AMPA/kainate glutamate receptor antagonist 6-cyano-7-nitroquinoxaline-2,3-dione (CNQX; 10 μM), the glycine receptor antagonist strychnine (STR; 10 μM), and the specific GABAA receptor antagonist gabazine (GBZ; 10 μM). 95% O2-5% CO2) 	5.0	1.2	2.5	117.0	4.7	1.2		Whole cell recordings were performed using borosilicate capillary glass tubing pulled on a P-97 puller (Sutter Instrument, Novato, CA). During action potential (AP) studies, electrodes were filled with intracellular solution containing (in mM) 124 K-gluconate, 10 HEPES, 10 phosphocreatine di(tris), 0.2 EGTA, 4 Mg2ATP, and 0.3 Na2GTP	5.0	4.0		0.6		124.0		237.0	-63.2		57.2	2.1																															
675	Gamma band activity in the developing parafascicular nucleus.	22090455	2012	Garcia-Rill E	6274	25.0	Thalamus parafascicular nucleus neuron	parafascicular (Pf) neuron	Thalamus	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		37.0	14.4222051019			The aCSF was composed of (in mM) 117 NaCl, 4.7 KCl, 1.2 MgCl2, 2.5 CaCl2, 1.2 NaH2PO4, 24.9 NaHCO3, and 11.5 glucose.n an immersion chamber containing the following synaptic receptor antagonists: the selective NMDA receptor antagonist 2-amino-5-phosphonovaleric acid (APV; 40 μM), the competitive AMPA/kainate glutamate receptor antagonist 6-cyano-7-nitroquinoxaline-2,3-dione (CNQX; 10 μM), the glycine receptor antagonist strychnine (STR; 10 μM), and the specific GABAA receptor antagonist gabazine (GBZ; 10 μM). 95% O2-5% CO2) 	5.0	1.2	2.5	117.0	4.7	1.2		Whole cell recordings were performed using borosilicate capillary glass tubing pulled on a P-97 puller (Sutter Instrument, Novato, CA). During action potential (AP) studies, electrodes were filled with intracellular solution containing (in mM) 124 K-gluconate, 10 HEPES, 10 phosphocreatine di(tris), 0.2 EGTA, 4 Mg2ATP, and 0.3 Na2GTP	5.0	4.0		0.6		124.0		184.0	-65.4		56.2	2.1																															
436	Age-dependent effect of hearing loss on cortical inhibitory synapse function.	22090457	2012	Sanes DH	33708	28.0	Neocortex Martinotti cell	Auditory cortex low-threshold spiking cell	Isocortex	False			Patch-clamp	in vitro			32.0				The ACSF contained (in mM) 125 NaCl, 4 KCl, 1.2 KH2PO4, 1.3 MgSO4, 24 NaHCO3, 15 glucose, 2.4 CaCl2, and 0.4 l-ascorbic acid (pH 7.3 when bubbled with 95%O2-5%CO2).	0.0	1.3	2.4	149.0	133.8	5.2	7.3	The internal solution contained (in mM) 100 KCl, 40 K-gluconate, 8 NaCl, 10 HEPES, 2 MgCl2, 0.1 EGTA, 2 adenosine 5′-triphosphate disodium salt (ATP), 0.3 guanosine 5′-triphosphate sodium salt (GTP), and 5 lidocaine derivative QX-314 (pH 7.2 with KOH).	3.0	2.0		18.0	112.0	140.0	7.2	151.0	-59.0	-43.0	104.0		9.7	14.0	0.74			105.0			0.053			49.0																			
8	Age-dependent effect of hearing loss on cortical inhibitory synapse function.	22090457	2012	Sanes DH	33708	28.0	Neocortex basket cell	Auditory cortex fast-spiking cell	Isocortex	False			Patch-clamp	in vitro			32.0				The ACSF contained (in mM) 125 NaCl, 4 KCl, 1.2 KH2PO4, 1.3 MgSO4, 24 NaHCO3, 15 glucose, 2.4 CaCl2, and 0.4 l-ascorbic acid (pH 7.3 when bubbled with 95%O2-5%CO2).	0.0	1.3	2.4	149.0	133.8	5.2	7.3	The internal solution contained (in mM) 100 KCl, 40 K-gluconate, 8 NaCl, 10 HEPES, 2 MgCl2, 0.1 EGTA, 2 adenosine 5′-triphosphate disodium salt (ATP), 0.3 guanosine 5′-triphosphate sodium salt (GTP), and 5 lidocaine derivative QX-314 (pH 7.2 with KOH).	3.0	2.0		18.0	112.0	140.0	7.2	142.0	-59.0	-40.0	87.0		4.8	19.0	0.3			123.0			1.4			235.0																			
4	Characterization of thalamocortical responses of regular-spiking and fast-spiking neurons of the mouse auditory cortex in vitro and in silico.	22090462	2012	Reyes AD	33698	12.0	Neocortex basket cell		Isocortex	True	Mice		Patch-clamp	in vitro	Not corrected		34.5	16.7332005307			Briefly, Swiss-Webster mice at P14–P20 were decapitated under halothane anesthesia, and the brain was rapidly excised and immersed in ice-cold, oxygenated artificial cerebral spinal fluid (ACSF, in mM: 125 NaCl, 2.5 KCl, 25 glucose, 25 NaHCO3, 1.25 NaH2PO4, 2 CaCl2, and 1 MgCl2).	0.0	1.0	2.0	151.25	133.5	2.5		Whole cell patch electrodes (4–15 MΩ) were pulled from borosilicate glass capillaries (World Precision Instruments) and filled with (in mM) 130 potassium gluconate, 5 KCl, 2 MgCl2, 4 MgATP, 0.3 GTP, 10 phosphocreatine, and 10 HEPES (pH 7.3 with KOH).	4.0	6.0		20.0	9.0	135.0	7.3	163.92	-67.88	-30.57		0.46	11.83					160.0			0.78			199.0			273.28	266.13															
178	Characterization of thalamocortical responses of regular-spiking and fast-spiking neurons of the mouse auditory cortex in vitro and in silico.	22090462	2012	Reyes AD	33698	12.0	Neocortex layer 4 stellate cell		Isocortex	True	Mice		Patch-clamp	in vitro	Not corrected		34.5	16.7332005307			Briefly, Swiss-Webster mice at P14–P20 were decapitated under halothane anesthesia, and the brain was rapidly excised and immersed in ice-cold, oxygenated artificial cerebral spinal fluid (ACSF, in mM: 125 NaCl, 2.5 KCl, 25 glucose, 25 NaHCO3, 1.25 NaH2PO4, 2 CaCl2, and 1 MgCl2).	0.0	1.0	2.0	151.25	133.5	2.5		Whole cell patch electrodes (4–15 MΩ) were pulled from borosilicate glass capillaries (World Precision Instruments) and filled with (in mM) 130 potassium gluconate, 5 KCl, 2 MgCl2, 4 MgATP, 0.3 GTP, 10 phosphocreatine, and 10 HEPES (pH 7.3 with KOH).	4.0	6.0		20.0	9.0	135.0	7.3	285.1	-67.15	-37.27		0.89	29.38					50.0			0.31			75.71			109.9	223.09															
157	Rapid reversal of impaired inhibitory and excitatory transmission but not spine dysgenesis in a mouse model of mental retardation.	22124149	2012	Jefferys JG	43536	10253.0	Dentate gyrus granule cell		Hippocampal formation	True	Mice		Patch-clamp	in vitro	Unreported		30.0	34.292856399			Animals were intracardiacally perfused with ∼5 ml of ice-cold cutting solution comprising (mm): 189 sucrose, 26 NaHCO3, 1.2 NaH2PO4, 2.5 KCl, 0.1 CaCl2, 5 MgCl2 and 10 glucose (flow rate ∼2.7 ml min−1).	3.0	5.0	0.1	27.2	12.7	2.5		To investigate the basic properties of granule neurons, the intracellular solution comprised (mm): 140 KCH3SO4, 8 NaCl, 10 Hepes, 2 Mg-ATP and 0.3 Na-GTP; pH 7.3 with KOH (osmolarity ∼285 mosmol l-1).	3.0	2.0		8.3	8.0	140.0	7.3	351.3	-73.8	-37.3		1.55				93.3			56.3			4.1							3.7														
492	Enhanced actions of adenosine in medial entorhinal cortex layer II stellate neurons in temporal lobe epilepsy are mediated via A(1)-receptor activation.	22126400	2012	Patel MK	77647	20746.0	Medial entorhinal cortex layer II stellate cell		Hippocampal formation	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		32.0		325.0		Animals were euthanized with isoflurane and decapitated, and their brains were rapidly removed and submerged in ice-cold artificial cerebral spinal fluid (ACSF) containing (in mm): 125 NaCl, 2.5 KCl, 1.25 NaH2PO4, 2 CaCl2, 1 MgCl2, 0.5 l-ascorbic acid, 2 pyruvate, 10 glucose, and 25 NaHCO3 (oxygenated with 95% O2 and 5% CO2).	5.0	1.0	2.0	151.25	133.5	2.5		Electrodes (3.0–3.5 MΩ) were filled with (in mm): 120 K gluconate, 10 NaCl, 2 MgCl2, 0.5 K2 ethylenediaminetetraacetic acid (EGTA), 10 4-(2-hydroxyethyl)-1-piperazineethanesulfonic acid (HEPES), 4 Na2ATP, 0.3 NaGTP (pH adjusted to 7.2 with KOH).	5.0	2.0		18.3	14.0	1.0	7.2	60.9	-61.0	-45.8	97.4	1.1																		223.1													
129	P2Y1 receptor modulation of Ca2+-activated K+ currents in medium-sized neurons from neonatal rat striatal slices.	22131374	2012	Gibb AJ	50667	7610.0	Neostriatum medium spiny neuron		Striatum	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected	-8.0	22.0	7.0			A modified Krebs solution with the following composition was used for slicing (in mM): sucrose 206 (instead of NaCl because of better preservation of slice cells), KCl 2.5, CaCl2 1.0, MgCl2 1, NaH2PO4 1.25, NaHCO3 26, glucose 25, pH 7.4, when bubbled with 95% O2 and 5% CO2.. An artificial cerebrospinal fluid with the following composition was used for the recording solution (in mM): NaCl 125, KCl 2.5, CaCl2 1, MgCl2 1, NaH2PO4 1.25, NaHCO3 26, glucose 25, pH 7.4.	4.0	2.0	2.0	385.5	344.0	5.0	7.4	The composition of the pipette solution was (in mM): KGlu 140, EGTA 0.2, HEPES 10, NaCl 10, MgCl2 1, adjusted to pH 7.4, with potassium hydroxide.	3.0	1.0		10.0	12.0	140.0	7.4			-33.5				9.32	3.16				15.4		0.869565217391							79.4															
5	Enhanced intrinsic excitability and EPSP-spike coupling accompany enriched environment-induced facilitation of LTP in hippocampal CA1 pyramidal neurons.	22157122	2012	Chattarji S	33697	11.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		28.0	57.4456264654			The brain was removed quickly from the skull and transferred to oxygenated, ice-cold artificial cerebrospinal fluid (ACSF) containing (in mM): 115 NaCl, 25 glucose, 25.5 NaHCO3, 1.05 NaH2PO4, 3.3 KCl, 2 CaCl2, and 1 MgSO4.	0.0	1.0	2.0	141.55	122.3	3.3		For current clamp recordings, the patch pipettes were filled with internal solution containing (in mM): 120 K-gluconate, 20 KCl, 10 HEPES, 2 NaCl, 4 MgATP, 0.3 NaGTP, 10 phosphocreatine (pH 7.3, KOH ∼290 mOsm).	4.0	4.0		22.3	22.0	140.0	7.3	100.6	-64.8	-51.5	106.8	1.6	27.9	2.7				700.0													16.2												
6	Long-term IL-1β exposure causes subpopulation-dependent alterations in rat dorsal root ganglion neuron excitability.	22170966	2012	Smith PA	33693	3.0	Dorsal root ganglion cell			False	Rats	Sprague-Dawley	Patch-clamp	cell culture			22.0				External solution contained (in mM) 127 NaCl, 2.5 KCl, 1.2 NaH2PO4, 26 NaHCO3, 2.5 CaCl2, 1.3 MgSO4, and 25 d-glucose saturated with 95% O2-5% CO2.	4.0	1.3	2.5	154.2	134.5	2.5		Internal (pipette) solution contained (in mM) 130 K gluconate, 4 Mg-ATP, 0.3 Na-GTP, 10 EGTA, 2 CaCl2, and 10 HEPES (adjusted to pH 7.2 with KOH; osmolarity 310–320 mosM).	4.0	4.0	2.0	0.3	4.0		7.2	192.0	-54.3	-27.4	101.3			16.9	2.0			390.0																									
7	Long-term IL-1β exposure causes subpopulation-dependent alterations in rat dorsal root ganglion neuron excitability.	22170966	2012	Smith PA	33693	4.0	Dorsal root ganglion cell			False	Rats	Sprague-Dawley	Patch-clamp	cell culture			22.0				External solution contained (in mM) 127 NaCl, 2.5 KCl, 1.2 NaH2PO4, 26 NaHCO3, 2.5 CaCl2, 1.3 MgSO4, and 25 d-glucose saturated with 95% O2-5% CO2.	4.0	1.3	2.5	154.2	134.5	2.5		Internal (pipette) solution contained (in mM) 130 K gluconate, 4 Mg-ATP, 0.3 Na-GTP, 10 EGTA, 2 CaCl2, and 10 HEPES (adjusted to pH 7.2 with KOH; osmolarity 310–320 mosM).	4.0	4.0	2.0	0.3	4.0		7.2	225.0	-60.5	-29.6	100.2			15.5	1.85			510.0																									
